Date_Time,Pressure,Temperature
2022-07-14 09:15:00,757.467,9.837
2022-07-14 09:30:00,757.642,9.86
2022-07-14 09:45:00,757.467,9.88
2022-07-14 10:00:00,757.642,9.913
2022-07-14 10:15:00,757.467,9.963
2022-07-14 10:30:00,757.467,10.023
2022-07-14 10:45:00,757.467,10.09
2022-07-14 11:00:00,757.467,10.183
2022-07-14 11:15:00,757.642,10.29
2022-07-14 11:30:00,757.758,10.41
2022-07-14 11:45:00,757.642,10.557
2022-07-14 12:00:00,757.467,10.723
2022-07-14 12:15:00,757.467,10.917
2022-07-14 12:30:00,757.292,11.123
2022-07-14 12:45:00,757.292,11.3
2022-07-14 13:00:00,757.292,11.46
2022-07-14 13:15:00,757.467,11.58
2022-07-14 13:30:00,757.292,11.667
2022-07-14 13:45:00,757.292,11.727
2022-07-14 14:00:00,757.467,11.767
2022-07-14 14:15:00,757.292,11.8
2022-07-14 14:30:00,757.0,11.813
2022-07-14 14:45:00,757.0,11.813
2022-07-14 15:00:00,757.0,11.8
2022-07-14 15:15:00,756.708,11.78
2022-07-14 15:30:00,756.825,11.753
2022-07-14 15:45:00,756.825,11.727
2022-07-14 16:00:00,756.825,11.707
2022-07-14 16:15:00,756.708,11.707
2022-07-14 16:30:00,756.533,11.707
2022-07-14 16:45:00,756.358,11.727
2022-07-14 17:00:00,756.242,11.747
2022-07-14 17:15:00,756.067,11.767
2022-07-14 17:30:00,756.242,11.787
2022-07-14 17:45:00,756.067,11.8
2022-07-14 18:00:00,756.242,11.807
2022-07-14 18:15:00,755.892,11.8
2022-07-14 18:30:00,756.358,11.787
2022-07-14 18:45:00,756.242,11.753
2022-07-14 19:00:00,756.242,11.72
2022-07-14 19:15:00,756.242,11.68
2022-07-14 19:30:00,756.242,11.633
2022-07-14 19:45:00,756.242,11.587
2022-07-14 20:00:00,756.358,11.54
2022-07-14 20:15:00,756.358,11.493
2022-07-14 20:30:00,756.533,11.447
2022-07-14 20:45:00,756.825,11.4
2022-07-14 21:00:00,756.825,11.353
2022-07-14 21:15:00,757.0,11.307
2022-07-14 21:30:00,757.0,11.26
2022-07-14 21:45:00,757.175,11.21
2022-07-14 22:00:00,757.292,11.163
2022-07-14 22:15:00,757.642,11.11
2022-07-14 22:30:00,757.467,11.063
2022-07-14 22:45:00,757.758,11.017
2022-07-14 23:00:00,757.642,10.97
2022-07-14 23:15:00,757.758,10.923
2022-07-14 23:30:00,758.225,10.877
2022-07-14 23:45:00,758.4,10.837
2022-07-15 00:00:00,758.575,10.797
2022-07-15 00:15:00,758.692,10.757
2022-07-15 00:30:00,758.867,10.717
2022-07-15 00:45:00,758.867,10.683
2022-07-15 01:00:00,759.042,10.65
2022-07-15 01:15:00,758.867,10.617
2022-07-15 01:30:00,758.867,10.59
2022-07-15 01:45:00,758.575,10.563
2022-07-15 02:00:00,758.4,10.537
2022-07-15 02:15:00,758.225,10.51
2022-07-15 02:30:00,758.225,10.49
2022-07-15 02:45:00,757.933,10.47
2022-07-15 03:00:00,757.758,10.45
2022-07-15 03:15:00,757.933,10.437
2022-07-15 03:30:00,757.758,10.417
2022-07-15 03:45:00,758.108,10.41
2022-07-15 04:00:00,757.642,10.397
2022-07-15 04:15:00,757.758,10.397
2022-07-15 04:30:00,757.758,10.397
2022-07-15 04:45:00,757.758,10.403
2022-07-15 05:00:00,757.933,10.403
2022-07-15 05:15:00,757.933,10.41
2022-07-15 05:30:00,758.108,10.41
2022-07-15 05:45:00,757.933,10.403
2022-07-15 06:00:00,757.933,10.397
2022-07-15 06:15:00,758.108,10.39
2022-07-15 06:30:00,758.225,10.383
2022-07-15 06:45:00,758.575,10.37
2022-07-15 07:00:00,758.108,10.357
2022-07-15 07:15:00,758.4,10.343
2022-07-15 07:30:00,758.575,10.33
2022-07-15 07:45:00,758.692,10.317
2022-07-15 08:00:00,758.692,10.303
2022-07-15 08:15:00,758.692,10.29
2022-07-15 08:30:00,758.4,10.283
2022-07-15 08:45:00,758.575,10.277
2022-07-15 09:00:00,758.575,10.27
2022-07-15 09:15:00,758.575,10.27
2022-07-15 09:30:00,758.4,10.283
2022-07-15 09:45:00,758.4,10.303
2022-07-15 10:00:00,758.225,10.323
2022-07-15 10:15:00,758.108,10.357
2022-07-15 10:30:00,758.108,10.403
2022-07-15 10:45:00,758.225,10.457
2022-07-15 11:00:00,758.225,10.537
2022-07-15 11:15:00,758.225,10.63
2022-07-15 11:30:00,758.225,10.743
2022-07-15 11:45:00,758.225,10.877
2022-07-15 12:00:00,758.225,11.023
2022-07-15 12:15:00,758.108,11.19
2022-07-15 12:30:00,758.108,11.353
2022-07-15 12:45:00,758.108,11.54
2022-07-15 13:00:00,757.933,11.72
2022-07-15 13:15:00,757.933,11.9
2022-07-15 13:30:00,758.108,12.053
2022-07-15 13:45:00,758.108,12.173
2022-07-15 14:00:00,757.758,12.253
2022-07-15 14:15:00,757.467,12.307
2022-07-15 14:30:00,757.467,12.34
2022-07-15 14:45:00,757.175,12.387
2022-07-15 15:00:00,757.292,12.44
2022-07-15 15:15:00,757.0,12.503
2022-07-15 15:30:00,757.175,12.57
2022-07-15 15:45:00,757.175,12.637
2022-07-15 16:00:00,756.825,12.703
2022-07-15 16:15:00,756.708,12.757
2022-07-15 16:30:00,756.708,12.803
2022-07-15 16:45:00,756.533,12.83
2022-07-15 17:00:00,756.358,12.837
2022-07-15 17:15:00,756.533,12.837
2022-07-15 17:30:00,756.242,12.817
2022-07-15 17:45:00,756.242,12.79
2022-07-15 18:00:00,755.892,12.75
2022-07-15 18:15:00,755.892,12.703
2022-07-15 18:30:00,755.892,12.65
2022-07-15 18:45:00,755.892,12.597
2022-07-15 19:00:00,755.892,12.537
2022-07-15 19:15:00,756.067,12.467
2022-07-15 19:30:00,756.242,12.393
2022-07-15 19:45:00,756.067,12.32
2022-07-15 20:00:00,756.242,12.24
2022-07-15 20:15:00,755.892,12.167
2022-07-15 20:30:00,756.242,12.087
2022-07-15 20:45:00,756.242,12.013
2022-07-15 21:00:00,756.242,11.933
2022-07-15 21:15:00,756.358,11.86
2022-07-15 21:30:00,756.708,11.787
2022-07-15 21:45:00,756.825,11.713
2022-07-15 22:00:00,757.0,11.647
2022-07-15 22:15:00,757.0,11.58
2022-07-15 22:30:00,757.175,11.513
2022-07-15 22:45:00,757.292,11.453
2022-07-15 23:00:00,757.175,11.387
2022-07-15 23:15:00,757.292,11.327
2022-07-15 23:30:00,757.467,11.273
2022-07-15 23:45:00,757.642,11.217
2022-07-16 00:00:00,757.467,11.163
2022-07-16 00:15:00,757.467,11.11
2022-07-16 00:30:00,757.292,11.063
2022-07-16 00:45:00,757.292,11.017
2022-07-16 01:00:00,757.175,10.97
2022-07-16 01:15:00,757.175,10.93
2022-07-16 01:30:00,757.175,10.89
2022-07-16 01:45:00,757.175,10.857
2022-07-16 02:00:00,757.175,10.817
2022-07-16 02:15:00,757.175,10.783
2022-07-16 02:30:00,757.0,10.743
2022-07-16 02:45:00,756.825,10.71
2022-07-16 03:00:00,756.708,10.677
2022-07-16 03:15:00,756.708,10.637
2022-07-16 03:30:00,756.708,10.603
2022-07-16 03:45:00,756.708,10.57
2022-07-16 04:00:00,756.708,10.53
2022-07-16 04:15:00,756.533,10.497
2022-07-16 04:30:00,756.533,10.463
2022-07-16 04:45:00,756.533,10.43
2022-07-16 05:00:00,756.358,10.397
2022-07-16 05:15:00,756.533,10.37
2022-07-16 05:30:00,756.533,10.337
2022-07-16 05:45:00,756.708,10.303
2022-07-16 06:00:00,756.533,10.277
2022-07-16 06:15:00,756.825,10.243
2022-07-16 06:30:00,756.825,10.217
2022-07-16 06:45:00,756.825,10.19
2022-07-16 07:00:00,757.0,10.163
2022-07-16 07:15:00,757.0,10.13
2022-07-16 07:30:00,757.0,10.11
2022-07-16 07:45:00,757.0,10.09
2022-07-16 08:00:00,756.825,10.07
2022-07-16 08:15:00,757.0,10.057
2022-07-16 08:30:00,757.0,10.05
2022-07-16 08:45:00,757.0,10.043
2022-07-16 09:00:00,757.0,10.043
2022-07-16 09:15:00,757.0,10.057
2022-07-16 09:30:00,757.0,10.077
2022-07-16 09:45:00,757.0,10.103
2022-07-16 10:00:00,757.0,10.137
2022-07-16 10:15:00,757.0,10.183
2022-07-16 10:30:00,756.708,10.243
2022-07-16 10:45:00,756.533,10.317
2022-07-16 11:00:00,756.533,10.417
2022-07-16 11:15:00,756.708,10.53
2022-07-16 11:30:00,756.533,10.663
2022-07-16 11:45:00,756.533,10.823
2022-07-16 12:00:00,756.533,10.983
2022-07-16 12:15:00,756.358,11.13
2022-07-16 12:30:00,757.175,11.25
2022-07-16 12:45:00,757.175,11.367
2022-07-16 13:00:00,757.292,11.407
2022-07-16 13:15:00,757.467,11.44
2022-07-16 13:30:00,757.292,11.453
2022-07-16 13:45:00,757.175,11.447
2022-07-16 14:00:00,756.825,11.433
2022-07-16 14:15:00,756.533,11.413
2022-07-16 14:30:00,756.242,11.393
2022-07-16 14:45:00,756.067,11.373
2022-07-16 15:00:00,756.067,11.36
2022-07-16 15:15:00,755.892,11.347
2022-07-16 15:30:00,755.6,11.353
2022-07-16 15:45:00,755.6,11.38
2022-07-16 16:00:00,755.425,11.42
2022-07-16 16:15:00,755.133,11.473
2022-07-16 16:30:00,754.783,11.54
2022-07-16 16:45:00,754.958,11.6
2022-07-16 17:00:00,754.667,11.66
2022-07-16 17:15:00,754.492,11.707
2022-07-16 17:30:00,754.2,11.753
2022-07-16 17:45:00,754.2,11.78
2022-07-16 18:00:00,754.317,11.807
2022-07-16 18:15:00,754.317,11.82
2022-07-16 18:30:00,754.2,11.82
2022-07-16 18:45:00,754.2,11.813
2022-07-16 19:00:00,754.2,11.8
2022-07-16 19:15:00,754.025,11.773
2022-07-16 19:30:00,754.025,11.74
2022-07-16 19:45:00,754.317,11.707
2022-07-16 20:00:00,754.2,11.673
2022-07-16 20:15:00,754.667,11.64
2022-07-16 20:30:00,754.492,11.607
2022-07-16 20:45:00,754.492,11.567
2022-07-16 21:00:00,754.667,11.527
2022-07-16 21:15:00,754.667,11.487
2022-07-16 21:30:00,755.425,11.453
2022-07-16 21:45:00,755.892,11.413
2022-07-16 22:00:00,755.775,11.373
2022-07-16 22:15:00,755.775,11.34
2022-07-16 22:30:00,755.6,11.307
2022-07-16 22:45:00,755.425,11.267
2022-07-16 23:00:00,755.775,11.237
2022-07-16 23:15:00,755.6,11.197
2022-07-16 23:30:00,755.308,11.163
2022-07-16 23:45:00,755.308,11.123
2022-07-17 00:00:00,755.425,11.09
2022-07-17 00:15:00,755.425,11.043
2022-07-17 00:30:00,755.308,11.01
2022-07-17 00:45:00,755.308,10.97
2022-07-17 01:00:00,755.133,10.93
2022-07-17 01:15:00,755.425,10.897
2022-07-17 01:30:00,755.425,10.863
2022-07-17 01:45:00,755.425,10.83
2022-07-17 02:00:00,755.308,10.803
2022-07-17 02:15:00,755.425,10.77
2022-07-17 02:30:00,755.25,10.737
2022-07-17 02:45:00,755.25,10.703
2022-07-17 03:00:00,755.308,10.677
2022-07-17 03:15:00,755.425,10.637
2022-07-17 03:30:00,755.425,10.603
2022-07-17 03:45:00,755.6,10.57
2022-07-17 04:00:00,755.6,10.53
2022-07-17 04:15:00,755.425,10.497
2022-07-17 04:30:00,755.308,10.463
2022-07-17 04:45:00,755.425,10.423
2022-07-17 05:00:00,755.6,10.39
2022-07-17 05:15:00,755.25,10.357
2022-07-17 05:30:00,755.425,10.323
2022-07-17 05:45:00,755.6,10.29
2022-07-17 06:00:00,755.425,10.257
2022-07-17 06:15:00,755.6,10.223
2022-07-17 06:30:00,755.775,10.183
2022-07-17 06:45:00,755.6,10.15
2022-07-17 07:00:00,755.775,10.123
2022-07-17 07:15:00,755.892,10.09
2022-07-17 07:30:00,755.892,10.063
2022-07-17 07:45:00,755.892,10.037
2022-07-17 08:00:00,755.892,10.017
2022-07-17 08:15:00,755.775,10.0
2022-07-17 08:30:00,755.892,9.983
2022-07-17 08:45:00,756.067,9.977
2022-07-17 09:00:00,756.242,9.977
2022-07-17 09:15:00,756.067,9.983
2022-07-17 09:30:00,755.892,10.0
2022-07-17 09:45:00,756.067,10.017
2022-07-17 10:00:00,755.892,10.043
2022-07-17 10:15:00,756.067,10.083
2022-07-17 10:30:00,755.892,10.13
2022-07-17 10:45:00,756.067,10.197
2022-07-17 11:00:00,756.183,10.27
2022-07-17 11:15:00,756.242,10.37
2022-07-17 11:30:00,756.358,10.49
2022-07-17 11:45:00,756.242,10.623
2022-07-17 12:00:00,756.242,10.777
2022-07-17 12:15:00,756.242,10.943
2022-07-17 12:30:00,756.067,11.123
2022-07-17 12:45:00,755.892,11.313
2022-07-17 13:00:00,755.892,11.5
2022-07-17 13:15:00,755.775,11.68
2022-07-17 13:30:00,755.775,11.853
2022-07-17 13:45:00,755.775,12.027
2022-07-17 14:00:00,755.775,12.2
2022-07-17 14:15:00,755.6,12.373
2022-07-17 14:30:00,755.6,12.543
2022-07-17 14:45:00,755.308,12.69
2022-07-17 15:00:00,755.425,12.803
2022-07-17 15:15:00,755.425,12.89
2022-07-17 15:30:00,755.308,12.97
2022-07-17 15:45:00,755.308,13.05
2022-07-17 16:00:00,755.133,13.117
2022-07-17 16:15:00,755.133,13.163
2022-07-17 16:30:00,754.958,13.197
2022-07-17 16:45:00,754.958,13.203
2022-07-17 17:00:00,754.842,13.19
2022-07-17 17:15:00,754.492,13.157
2022-07-17 17:30:00,754.667,13.117
2022-07-17 17:45:00,754.492,13.057
2022-07-17 18:00:00,754.667,12.997
2022-07-17 18:15:00,754.667,12.937
2022-07-17 18:30:00,754.842,12.87
2022-07-17 18:45:00,754.667,12.797
2022-07-17 19:00:00,754.667,12.717
2022-07-17 19:15:00,754.783,12.637
2022-07-17 19:30:00,754.667,12.563
2022-07-17 19:45:00,754.842,12.487
2022-07-17 20:00:00,754.958,12.407
2022-07-17 20:15:00,755.425,12.333
2022-07-17 20:30:00,755.6,12.26
2022-07-17 20:45:00,755.775,12.187
2022-07-17 21:00:00,755.892,12.12
2022-07-17 21:15:00,756.242,12.053
2022-07-17 21:30:00,756.708,11.987
2022-07-17 21:45:00,756.533,11.927
2022-07-17 22:00:00,756.708,11.86
2022-07-17 22:15:00,756.708,11.8
2022-07-17 22:30:00,756.825,11.733
2022-07-17 22:45:00,756.825,11.673
2022-07-17 23:00:00,757.175,11.613
2022-07-17 23:15:00,757.175,11.553
2022-07-17 23:30:00,757.175,11.5
2022-07-17 23:45:00,757.292,11.447
2022-07-18 00:00:00,757.175,11.393
2022-07-18 00:15:00,757.175,11.34
2022-07-18 00:30:00,757.292,11.293
2022-07-18 00:45:00,757.175,11.243
2022-07-18 01:00:00,757.292,11.197
2022-07-18 01:15:00,757.0,11.15
2022-07-18 01:30:00,757.175,11.103
2022-07-18 01:45:00,757.0,11.063
2022-07-18 02:00:00,757.175,11.023
2022-07-18 02:15:00,757.0,10.977
2022-07-18 02:30:00,756.825,10.937
2022-07-18 02:45:00,756.825,10.897
2022-07-18 03:00:00,757.0,10.863
2022-07-18 03:15:00,756.825,10.823
2022-07-18 03:30:00,756.825,10.79
2022-07-18 03:45:00,756.708,10.757
2022-07-18 04:00:00,756.825,10.73
2022-07-18 04:15:00,756.825,10.703
2022-07-18 04:30:00,756.825,10.683
2022-07-18 04:45:00,756.708,10.657
2022-07-18 05:00:00,756.708,10.63
2022-07-18 05:15:00,756.825,10.603
2022-07-18 05:30:00,757.0,10.577
2022-07-18 05:45:00,757.175,10.55
2022-07-18 06:00:00,756.825,10.523
2022-07-18 06:15:00,757.0,10.497
2022-07-18 06:30:00,757.0,10.47
2022-07-18 06:45:00,756.825,10.437
2022-07-18 07:00:00,756.708,10.417
2022-07-18 07:15:00,757.175,10.39
2022-07-18 07:30:00,757.0,10.37
2022-07-18 07:45:00,757.0,10.343
2022-07-18 08:00:00,757.292,10.33
2022-07-18 08:15:00,757.292,10.31
2022-07-18 08:30:00,757.0,10.297
2022-07-18 08:45:00,757.175,10.29
2022-07-18 09:00:00,757.292,10.29
2022-07-18 09:15:00,757.175,10.297
2022-07-18 09:30:00,757.292,10.31
2022-07-18 09:45:00,757.0,10.337
2022-07-18 10:00:00,757.175,10.37
2022-07-18 10:15:00,757.175,10.41
2022-07-18 10:30:00,757.175,10.463
2022-07-18 10:45:00,757.467,10.53
2022-07-18 11:00:00,757.292,10.617
2022-07-18 11:15:00,757.175,10.723
2022-07-18 11:30:00,757.175,10.843
2022-07-18 11:45:00,757.292,10.983
2022-07-18 12:00:00,757.175,11.13
2022-07-18 12:15:00,757.175,11.287
2022-07-18 12:30:00,757.175,11.46
2022-07-18 12:45:00,757.175,11.64
2022-07-18 13:00:00,756.825,11.82
2022-07-18 13:15:00,756.825,12.007
2022-07-18 13:30:00,756.708,12.187
2022-07-18 13:45:00,756.533,12.36
2022-07-18 14:00:00,756.358,12.523
2022-07-18 14:15:00,756.242,12.683
2022-07-18 14:30:00,756.242,12.837
2022-07-18 14:45:00,756.067,12.977
2022-07-18 15:00:00,755.892,13.11
2022-07-18 15:15:00,755.6,13.237
2022-07-18 15:30:00,755.6,13.35
2022-07-18 15:45:00,755.6,13.443
2022-07-18 16:00:00,755.308,13.517
2022-07-18 16:15:00,755.425,13.57
2022-07-18 16:30:00,755.308,13.597
2022-07-18 16:45:00,754.958,13.623
2022-07-18 17:00:00,754.842,13.623
2022-07-18 17:15:00,755.133,13.61
2022-07-18 17:30:00,754.842,13.583
2022-07-18 17:45:00,754.842,13.537
2022-07-18 18:00:00,754.667,13.477
2022-07-18 18:15:00,754.667,13.41
2022-07-18 18:30:00,754.842,13.337
2022-07-18 18:45:00,754.667,13.263
2022-07-18 19:00:00,754.667,13.183
2022-07-18 19:15:00,754.667,13.097
2022-07-18 19:30:00,754.667,13.01
2022-07-18 19:45:00,754.667,12.917
2022-07-18 20:00:00,754.842,12.823
2022-07-18 20:15:00,754.842,12.73
2022-07-18 20:30:00,755.133,12.637
2022-07-18 20:45:00,754.842,12.543
2022-07-18 21:00:00,754.958,12.46
2022-07-18 21:15:00,754.958,12.367
2022-07-18 21:30:00,755.133,12.287
2022-07-18 21:45:00,755.425,12.2
2022-07-18 22:00:00,755.425,12.12
2022-07-18 22:15:00,755.6,12.047
2022-07-18 22:30:00,755.425,11.973
2022-07-18 22:45:00,755.308,11.9
2022-07-18 23:00:00,755.425,11.827
2022-07-18 23:15:00,755.133,11.76
2022-07-18 23:30:00,755.133,11.693
2022-07-18 23:45:00,755.308,11.633
2022-07-19 00:00:00,755.25,11.573
2022-07-19 00:15:00,755.308,11.513
2022-07-19 00:30:00,755.308,11.46
2022-07-19 00:45:00,755.425,11.407
2022-07-19 01:00:00,755.308,11.353
2022-07-19 01:15:00,755.133,11.3
2022-07-19 01:30:00,755.133,11.253
2022-07-19 01:45:00,755.133,11.21
2022-07-19 02:00:00,754.958,11.17
2022-07-19 02:15:00,754.667,11.123
2022-07-19 02:30:00,754.667,11.083
2022-07-19 02:45:00,754.667,11.043
2022-07-19 03:00:00,754.958,11.003
2022-07-19 03:15:00,754.667,10.97
2022-07-19 03:30:00,754.667,10.93
2022-07-19 03:45:00,754.667,10.89
2022-07-19 04:00:00,754.783,10.863
2022-07-19 04:15:00,754.783,10.83
2022-07-19 04:30:00,754.783,10.797
2022-07-19 04:45:00,754.958,10.763
2022-07-19 05:00:00,754.958,10.73
2022-07-19 05:15:00,755.133,10.697
2022-07-19 05:30:00,755.133,10.67
2022-07-19 05:45:00,755.308,10.637
2022-07-19 06:00:00,755.6,10.61
2022-07-19 06:15:00,755.6,10.583
2022-07-19 06:30:00,755.892,10.55
2022-07-19 06:45:00,755.775,10.523
2022-07-19 07:00:00,756.067,10.497
2022-07-19 07:15:00,756.067,10.47
2022-07-19 07:30:00,755.892,10.45
2022-07-19 07:45:00,755.892,10.423
2022-07-19 08:00:00,756.067,10.41
2022-07-19 08:15:00,756.067,10.397
2022-07-19 08:30:00,755.892,10.383
2022-07-19 08:45:00,755.892,10.377
2022-07-19 09:00:00,756.067,10.383
2022-07-19 09:15:00,756.242,10.39
2022-07-19 09:30:00,756.242,10.41
2022-07-19 09:45:00,756.067,10.437
2022-07-19 10:00:00,756.067,10.477
2022-07-19 10:15:00,756.242,10.517
2022-07-19 10:30:00,756.358,10.57
2022-07-19 10:45:00,756.358,10.643
2022-07-19 11:00:00,756.242,10.73
2022-07-19 11:15:00,756.242,10.843
2022-07-19 11:30:00,755.892,10.97
2022-07-19 11:45:00,756.067,11.103
2022-07-19 12:00:00,755.892,11.23
2022-07-19 12:15:00,755.892,11.347
2022-07-19 12:30:00,756.067,11.453
2022-07-19 12:45:00,755.775,11.567
2022-07-19 13:00:00,755.425,11.693
2022-07-19 13:15:00,755.6,11.847
2022-07-19 13:30:00,755.425,12.013
2022-07-19 13:45:00,755.308,12.18
2022-07-19 14:00:00,755.133,12.333
2022-07-19 14:15:00,755.308,12.48
2022-07-19 14:30:00,755.133,12.617
2022-07-19 14:45:00,754.958,12.757
2022-07-19 15:00:00,754.842,12.87
2022-07-19 15:15:00,754.783,12.957
2022-07-19 15:30:00,754.667,13.01
2022-07-19 15:45:00,754.492,13.05
2022-07-19 16:00:00,754.2,13.083
2022-07-19 16:15:00,754.2,13.117
2022-07-19 16:30:00,754.317,13.163
2022-07-19 16:45:00,753.85,13.19
2022-07-19 17:00:00,754.025,13.217
2022-07-19 17:15:00,754.025,13.223
2022-07-19 17:30:00,753.558,13.217
2022-07-19 17:45:00,753.733,13.19
2022-07-19 18:00:00,753.558,13.15
2022-07-19 18:15:00,753.558,13.103
2022-07-19 18:30:00,753.558,13.043
2022-07-19 18:45:00,753.733,12.977
2022-07-19 19:00:00,753.85,12.903
2022-07-19 19:15:00,753.85,12.83
2022-07-19 19:30:00,753.85,12.75
2022-07-19 19:45:00,754.025,12.663
2022-07-19 20:00:00,754.492,12.577
2022-07-19 20:15:00,754.2,12.5
2022-07-19 20:30:00,754.492,12.413
2022-07-19 20:45:00,754.492,12.333
2022-07-19 21:00:00,754.375,12.247
2022-07-19 21:15:00,754.667,12.167
2022-07-19 21:30:00,754.783,12.093
2022-07-19 21:45:00,754.958,12.02
2022-07-19 22:00:00,755.133,11.947
2022-07-19 22:15:00,755.133,11.873
2022-07-19 22:30:00,755.425,11.807
2022-07-19 22:45:00,755.308,11.74
2022-07-19 23:00:00,755.308,11.68
2022-07-19 23:15:00,755.25,11.613
2022-07-19 23:30:00,754.958,11.553
2022-07-19 23:45:00,755.133,11.5
2022-07-20 00:00:00,755.308,11.44
2022-07-20 00:15:00,755.308,11.387
2022-07-20 00:30:00,755.425,11.34
2022-07-20 00:45:00,755.308,11.28
2022-07-20 01:00:00,755.133,11.23
2022-07-20 01:15:00,754.783,11.183
2022-07-20 01:30:00,754.783,11.137
2022-07-20 01:45:00,754.667,11.09
2022-07-20 02:00:00,754.317,11.043
2022-07-20 02:15:00,754.492,10.997
2022-07-20 02:30:00,754.2,10.95
2022-07-20 02:45:00,754.2,10.91
2022-07-20 03:00:00,754.492,10.87
2022-07-20 03:15:00,754.492,10.83
2022-07-20 03:30:00,754.492,10.79
2022-07-20 03:45:00,754.492,10.757
2022-07-20 04:00:00,755.133,10.717
2022-07-20 04:15:00,755.133,10.683
2022-07-20 04:30:00,755.425,10.65
2022-07-20 04:45:00,755.425,10.617
2022-07-20 05:00:00,755.425,10.583
2022-07-20 05:15:00,755.425,10.55
2022-07-20 05:30:00,755.6,10.523
2022-07-20 05:45:00,755.717,10.49
2022-07-20 06:00:00,755.6,10.457
2022-07-20 06:15:00,756.067,10.43
2022-07-20 06:30:00,755.892,10.397
2022-07-20 06:45:00,756.067,10.37
2022-07-20 07:00:00,755.892,10.343
2022-07-20 07:15:00,756.067,10.317
2022-07-20 07:30:00,756.242,10.29
2022-07-20 07:45:00,756.067,10.277
2022-07-20 08:00:00,756.358,10.263
2022-07-20 08:15:00,756.358,10.25
2022-07-20 08:30:00,756.358,10.243
2022-07-20 08:45:00,756.533,10.243
2022-07-20 09:00:00,756.708,10.25
2022-07-20 09:15:00,756.533,10.257
2022-07-20 09:30:00,756.358,10.277
2022-07-20 09:45:00,756.358,10.303
2022-07-20 10:00:00,756.358,10.337
2022-07-20 10:15:00,756.358,10.383
2022-07-20 10:30:00,756.358,10.437
2022-07-20 10:45:00,756.358,10.503
2022-07-20 11:00:00,756.358,10.583
2022-07-20 11:15:00,756.358,10.677
2022-07-20 11:30:00,756.533,10.797
2022-07-20 11:45:00,756.067,10.93
2022-07-20 12:00:00,756.067,11.07
2022-07-20 12:15:00,756.067,11.23
2022-07-20 12:30:00,756.067,11.393
2022-07-20 12:45:00,756.067,11.567
2022-07-20 13:00:00,756.067,11.727
2022-07-20 13:15:00,755.775,11.86
2022-07-20 13:30:00,756.067,11.967
2022-07-20 13:45:00,755.775,12.067
2022-07-20 14:00:00,755.425,12.173
2022-07-20 14:15:00,755.775,12.233
2022-07-20 14:30:00,755.6,12.287
2022-07-20 14:45:00,755.425,12.327
2022-07-20 15:00:00,755.308,12.347
2022-07-20 15:15:00,755.6,12.36
2022-07-20 15:30:00,755.425,12.36
2022-07-20 15:45:00,755.308,12.373
2022-07-20 16:00:00,755.308,12.373
2022-07-20 16:15:00,754.667,12.367
2022-07-20 16:30:00,754.842,12.353
2022-07-20 16:45:00,754.667,12.34
2022-07-20 17:00:00,754.492,12.32
